Codigo;Fecha;CodMovim;Detalle;Letra;Id;Importe;Saldo;TipoMovim;TipoFPago;FechaVto;Operacion;CuentaContable;NroRenglonAsiento;EsPago;EsDocumento;Sucursal;DiasPromedio;PromedioReal;IDENTIFICADOR;NRO_INTERNO;ID_BIEN;TIPO_BIEN;TIPO_PLAN;TIPO_CUOTA;ANO_CUOTA;NRO_CUOTA;ESTADO_DEUDA;FECHA_ACTUALIZACION_DEUDA;NRO_OPERACION;Categoria;IdTrans;Nro_Dev;NRO_TALONARIO;FechaPago;NUMERO;NRO_RECIBO;NRO_EXPEDIENTE;CuentaContableAC;CuentaContableV;TablaLiq;NumeroPago;Dominio;ACTUALIZACION_COBRADO;NumeroPagoTmp;Observaciones;Ejercicio;FechaP;RecIntereses;MOF;LOF
71;19/12/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004250;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5941;NULL;NULL;NULL;500004250;NULL;NULL;NULL;NULL;NULL;4250;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
71;19/12/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004249;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5942;NULL;NULL;NULL;500004249;NULL;NULL;NULL;NULL;NULL;4249;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
71;19/12/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004248;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5943;NULL;NULL;NULL;500004248;NULL;NULL;NULL;NULL;NULL;4248;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
71;19/12/2018 00:00;D;PAGO 2018 002 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004247;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5944;NULL;NULL;NULL;500004247;NULL;NULL;NULL;NULL;NULL;4247;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
71;19/12/2018 00:00;D;PAGO 2018 001 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004246;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5945;NULL;NULL;NULL;500004246;NULL;NULL;NULL;NULL;NULL;4246;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
32;3/9/2018 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;3/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004245;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5946;NULL;NULL;NULL;500004245;NULL;NULL;NULL;NULL;NULL;4245;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
32;3/9/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;3/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004244;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5947;NULL;NULL;NULL;500004244;NULL;NULL;NULL;NULL;NULL;4244;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
65;5/12/2018 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;5/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004236;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5948;NULL;NULL;NULL;500004236;NULL;NULL;NULL;NULL;NULL;4236;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
62;27/12/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;27/12/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004232;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5949;NULL;NULL;NULL;500004232;NULL;NULL;NULL;NULL;NULL;4232;NULL;NULL;565656;NULL;201912;NULL;NULL;NULL;NULL
56;22/5/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;22/5/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004228;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5950;NULL;NULL;NULL;500004228;NULL;NULL;NULL;NULL;NULL;4228;NULL;NULL;565656;NULL;201905;NULL;NULL;NULL;NULL
134;25/2/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;25/2/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004227;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5951;NULL;NULL;NULL;500004227;NULL;NULL;NULL;NULL;NULL;4227;NULL;NULL;565656;NULL;201902;NULL;NULL;NULL;NULL
52;19/12/2018 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004224;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5952;NULL;NULL;NULL;500004224;NULL;NULL;NULL;NULL;NULL;4224;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
139;6/1/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;6/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004219;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5953;NULL;NULL;NULL;500004219;NULL;NULL;NULL;NULL;NULL;4219;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
34;14/9/2018 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;14/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004212;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5954;NULL;NULL;NULL;500004212;NULL;NULL;NULL;NULL;NULL;4212;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
29;28/1/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;28/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004209;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5955;NULL;NULL;NULL;500004209;NULL;NULL;NULL;NULL;NULL;4209;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
10;14/1/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;14/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004197;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5956;NULL;NULL;NULL;500004197;NULL;NULL;NULL;NULL;NULL;4197;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
9;14/1/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;14/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004196;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5957;NULL;NULL;NULL;500004196;NULL;NULL;NULL;NULL;NULL;4196;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
8;22/1/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;22/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004195;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5958;NULL;NULL;NULL;500004195;NULL;NULL;NULL;NULL;NULL;4195;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
5;23/1/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;23/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004192;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5959;NULL;NULL;NULL;500004192;NULL;NULL;NULL;NULL;NULL;4192;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
4;14/6/2019 00:00;D;PAGO 2018 006 OBSA;NULL;NULL;250;0;CO;NULL;14/6/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004191;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5960;NULL;NULL;NULL;500004191;NULL;NULL;NULL;NULL;NULL;4191;NULL;NULL;565656;NULL;201906;NULL;NULL;NULL;NULL
65;5/12/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;5/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004184;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5961;NULL;NULL;NULL;500004184;NULL;NULL;NULL;NULL;NULL;4184;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
62;27/12/2019 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;27/12/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004180;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5962;NULL;NULL;NULL;500004180;NULL;NULL;NULL;NULL;NULL;4180;NULL;NULL;565656;NULL;201912;NULL;NULL;NULL;NULL
56;22/5/2019 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;22/5/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004176;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5963;NULL;NULL;NULL;500004176;NULL;NULL;NULL;NULL;NULL;4176;NULL;NULL;565656;NULL;201905;NULL;NULL;NULL;NULL
134;16/11/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;16/11/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004175;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5964;NULL;NULL;NULL;500004175;NULL;NULL;NULL;NULL;NULL;4175;NULL;NULL;565656;NULL;201811;NULL;NULL;NULL;NULL
52;19/12/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004172;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5965;NULL;NULL;NULL;500004172;NULL;NULL;NULL;NULL;NULL;4172;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
139;16/11/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;16/11/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004167;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5966;NULL;NULL;NULL;500004167;NULL;NULL;NULL;NULL;NULL;4167;NULL;NULL;565656;NULL;201811;NULL;NULL;NULL;NULL
34;14/9/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;14/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004160;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5967;NULL;NULL;NULL;500004160;NULL;NULL;NULL;NULL;NULL;4160;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
29;4/12/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;4/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004157;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5968;NULL;NULL;NULL;500004157;NULL;NULL;NULL;NULL;NULL;4157;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
10;20/11/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;20/11/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004145;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5969;NULL;NULL;NULL;500004145;NULL;NULL;NULL;NULL;NULL;4145;NULL;NULL;565656;NULL;201811;NULL;NULL;NULL;NULL
9;20/11/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;20/11/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004144;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5970;NULL;NULL;NULL;500004144;NULL;NULL;NULL;NULL;NULL;4144;NULL;NULL;565656;NULL;201811;NULL;NULL;NULL;NULL
8;16/11/2018 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;16/11/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004143;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5971;NULL;NULL;NULL;500004143;NULL;NULL;NULL;NULL;NULL;4143;NULL;NULL;565656;NULL;201811;NULL;NULL;NULL;NULL
5;23/1/2019 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;23/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004140;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5972;NULL;NULL;NULL;500004140;NULL;NULL;NULL;NULL;NULL;4140;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
4;14/6/2019 00:00;D;PAGO 2018 005 OBSA;NULL;NULL;250;0;CO;NULL;14/6/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004139;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5973;NULL;NULL;NULL;500004139;NULL;NULL;NULL;NULL;NULL;4139;NULL;NULL;565656;NULL;201906;NULL;NULL;NULL;NULL
65;5/12/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;5/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004132;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5974;NULL;NULL;NULL;500004132;NULL;NULL;NULL;NULL;NULL;4132;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
62;27/12/2019 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;27/12/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004128;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5975;NULL;NULL;NULL;500004128;NULL;NULL;NULL;NULL;NULL;4128;NULL;NULL;565656;NULL;201912;NULL;NULL;NULL;NULL
56;22/5/2019 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;22/5/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004124;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5976;NULL;NULL;NULL;500004124;NULL;NULL;NULL;NULL;NULL;4124;NULL;NULL;565656;NULL;201905;NULL;NULL;NULL;NULL
134;18/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;18/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004123;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5977;NULL;NULL;NULL;500004123;NULL;NULL;NULL;NULL;NULL;4123;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
52;19/12/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;19/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004120;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5978;NULL;NULL;NULL;500004120;NULL;NULL;NULL;NULL;NULL;4120;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
139;28/11/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;28/11/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004115;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5979;NULL;NULL;NULL;500004115;NULL;NULL;NULL;NULL;NULL;4115;NULL;NULL;565656;NULL;201811;NULL;NULL;NULL;NULL
34;14/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;14/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004108;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5980;NULL;NULL;NULL;500004108;NULL;NULL;NULL;NULL;NULL;4108;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
29;29/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;29/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004105;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5981;NULL;NULL;NULL;500004105;NULL;NULL;NULL;NULL;NULL;4105;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
10;14/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;14/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004093;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5982;NULL;NULL;NULL;500004093;NULL;NULL;NULL;NULL;NULL;4093;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
9;14/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;14/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004092;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5983;NULL;NULL;NULL;500004092;NULL;NULL;NULL;NULL;NULL;4092;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
8;18/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;18/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004091;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5984;NULL;NULL;NULL;500004091;NULL;NULL;NULL;NULL;NULL;4091;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
5;25/9/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;25/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004088;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5985;NULL;NULL;NULL;500004088;NULL;NULL;NULL;NULL;NULL;4088;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
4;29/8/2018 00:00;D;PAGO 2018 004 OBSA;NULL;NULL;250;0;CO;NULL;29/8/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004087;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5986;NULL;NULL;NULL;500004087;NULL;NULL;NULL;NULL;NULL;4087;NULL;NULL;565656;NULL;201808;NULL;NULL;NULL;NULL
65;5/12/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;5/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004080;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5987;NULL;NULL;NULL;500004080;NULL;NULL;NULL;NULL;NULL;4080;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
62;27/12/2019 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;27/12/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004076;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5988;NULL;NULL;NULL;500004076;NULL;NULL;NULL;NULL;NULL;4076;NULL;NULL;565656;NULL;201912;NULL;NULL;NULL;NULL
56;22/5/2019 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;22/5/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004072;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5989;NULL;NULL;NULL;500004072;NULL;NULL;NULL;NULL;NULL;4072;NULL;NULL;565656;NULL;201905;NULL;NULL;NULL;NULL
134;24/7/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;24/7/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004071;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5990;NULL;NULL;NULL;500004071;NULL;NULL;NULL;NULL;NULL;4071;NULL;NULL;565656;NULL;201807;NULL;NULL;NULL;NULL
52;15/8/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;15/8/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004068;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5991;NULL;NULL;NULL;500004068;NULL;NULL;NULL;NULL;NULL;4068;NULL;NULL;565656;NULL;201808;NULL;NULL;NULL;NULL
139;1/8/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;1/8/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004063;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5992;NULL;NULL;NULL;500004063;NULL;NULL;NULL;NULL;NULL;4063;NULL;NULL;565656;NULL;201808;NULL;NULL;NULL;NULL
38;30/7/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;30/7/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004060;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5993;NULL;NULL;NULL;500004060;NULL;NULL;NULL;NULL;NULL;4060;NULL;NULL;565656;NULL;201807;NULL;NULL;NULL;NULL
34;29/7/2019 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;29/7/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004056;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5994;NULL;NULL;NULL;500004056;NULL;NULL;NULL;NULL;NULL;4056;NULL;NULL;565656;NULL;201907;NULL;NULL;NULL;NULL
29;28/7/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;28/7/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004053;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5995;NULL;NULL;NULL;500004053;NULL;NULL;NULL;NULL;NULL;4053;NULL;NULL;565656;NULL;201807;NULL;NULL;NULL;NULL
22;15/12/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;15/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004049;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5996;NULL;NULL;NULL;500004049;NULL;NULL;NULL;NULL;NULL;4049;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
10;20/7/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;20/7/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004041;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5997;NULL;NULL;NULL;500004041;NULL;NULL;NULL;NULL;NULL;4041;NULL;NULL;565656;NULL;201807;NULL;NULL;NULL;NULL
9;20/7/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;20/7/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004040;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5998;NULL;NULL;NULL;500004040;NULL;NULL;NULL;NULL;NULL;4040;NULL;NULL;565656;NULL;201807;NULL;NULL;NULL;NULL
8;23/1/2019 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;23/1/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004039;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;5999;NULL;NULL;NULL;500004039;NULL;NULL;NULL;NULL;NULL;4039;NULL;NULL;565656;NULL;201901;NULL;NULL;NULL;NULL
5;7/9/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;7/9/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004036;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6000;NULL;NULL;NULL;500004036;NULL;NULL;NULL;NULL;NULL;4036;NULL;NULL;565656;NULL;201809;NULL;NULL;NULL;NULL
4;29/8/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;29/8/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004035;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6001;NULL;NULL;NULL;500004035;NULL;NULL;NULL;NULL;NULL;4035;NULL;NULL;565656;NULL;201808;NULL;NULL;NULL;NULL
3;29/8/2018 00:00;D;PAGO 2018 003 OBSA;NULL;NULL;250;0;CO;NULL;29/8/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004034;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6002;NULL;NULL;NULL;500004034;NULL;NULL;NULL;NULL;NULL;4034;NULL;NULL;565656;NULL;201808;NULL;NULL;NULL;NULL
70;21/11/2019 00:00;D;PAGO 2018 002 OBSA;NULL;NULL;250;0;CO;NULL;21/11/2019 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004032;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6003;NULL;NULL;NULL;500004032;NULL;NULL;NULL;NULL;NULL;4032;NULL;NULL;565656;NULL;201911;NULL;NULL;NULL;NULL
65;5/12/2018 00:00;D;PAGO 2018 002 OBSA;NULL;NULL;250;0;CO;NULL;5/12/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004028;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6004;NULL;NULL;NULL;500004028;NULL;NULL;NULL;NULL;NULL;4028;NULL;NULL;565656;NULL;201812;NULL;NULL;NULL;NULL
56;24/10/2018 00:00;D;PAGO 2018 002 OBSA;NULL;NULL;250;0;CO;NULL;24/10/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004021;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6005;NULL;NULL;NULL;500004021;NULL;NULL;NULL;NULL;NULL;4021;NULL;NULL;565656;NULL;201810;NULL;NULL;NULL;NULL
134;23/3/2018 00:00;D;PAGO 2018 002 OBSA;NULL;NULL;250;0;CO;NULL;23/3/2018 00:00;NULL;1101;NULL;1;NULL;NULL;NULL;NULL;NULL;500004020;0;RRRR;1;1;0;0;NULL;NULL;NULL;NULL;6006;NULL;NULL;NULL;500004020;NULL;NULL;NULL;NULL;NULL;4020;NULL;NULL;565656;NULL;201803;NULL;NULL;NULL;NULL
